Formation_Set_ID,play,side_of_ball,play_art,description
203,Wr Screen,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_ace_wr-screen.png,
299,Y Post,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_split-y-flex_y-post.png,
238,Z Close Ctr Wk,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/strong-i_pro_z-close-ctr-wk.png,
65,Z Mtn Pa Crossers,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-tight-z_z-mtn-pa-crossers.png,
68,X Return,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_wing-slot_x-return.png,
229,Zone Fake Jet,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_y-trips_zone-fake-jet.png,
115,01 Trap,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/shotgun_wing-slot-offset_01-trap.png,
73,Four Verticals,Offense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/singleback_wing-flex-close_four-verticals.png,
312,Cover 6,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-4_odd_cover-6.png,
312,Cross 3 Fire,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-4_odd_cross-3-fire.png,
312,Tampa 2,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-4_odd_tampa-2.png,
312,Cover 3 Match,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-4_odd_cover-3-match.png,
312,Cover 1 Hole,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-4_odd_cover-1-hole.png,
312,Cover 2 Hard Flat,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-4_odd_cover-2-hard-flat.png,
312,Cover 3 Sky,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-4_odd_cover-3-sky.png,
312,Ss 2 Trap,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-4_odd_ss-2-trap.png,
312,Will Buck 3 Press,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-4_odd_will-buck-3-press.png,
312,Saw Blitz 1,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-4_odd_saw-blitz-1.png,
312,Storm Brave 1,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-4_odd_storm-brave-1.png,
312,Cover 4 Quarters,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-4_odd_cover-4-quarters.png,
312,Cover 4 Drop Show 2,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-4_odd_cover-4-drop-show-2.png,
312,Pinch Buck 0,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-4_odd_pinch-buck-0.png,
312,Cover 1 Robber,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-4_odd_cover-1-robber.png,
313,Cover 2 Invert,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-dbl-mug_cover-2-invert.png,
313,Nickel 2 Trap,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-dbl-mug_nickel-2-trap.png,
313,Cover 3 Match,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-dbl-mug_cover-3-match.png,
313,2 Invert Hard Flat,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-dbl-mug_2-invert-hard-flat.png,
313,Buck Zone Blitz,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-dbl-mug_buck-zone-blitz.png,
313,Mid Blitz,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-dbl-mug_mid-blitz.png,
313,Cover 1 Hole,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-dbl-mug_cover-1-hole.png,
313,Tampa 2,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-dbl-mug_tampa-2.png,
313,Nickel Overload 3,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-dbl-mug_nickel-overload-3.png,
313,Cover 3 Sky,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-dbl-mug_cover-3-sky.png,
313,Ss Dog 3,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-dbl-mug_ss-dog-3.png,
313,Nickel Dog 3 Buzz,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-dbl-mug_nickel-dog-3-buzz.png,
314,Sam Mike 1,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-odd_sam-mike-1.png,
314,1 Double Wr1,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-odd_1-double-wr1.png,
314,Cover 4 Palms,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-odd_cover-4-palms.png,
314,Cover 4 Quarters,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-odd_cover-4-quarters.png,
314,Cover 1 Robber Press,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-odd_cover-1-robber-press.png,
314,Lb Cross 3 Show 2,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-odd_lb-cross-3-show-2.png,
314,Cover 6,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-odd_cover-6.png,
314,Pinch 0,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-odd_pinch-0.png,
314,Cover 3 Match,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-odd_cover-3-match.png,
314,Cover 2 Man,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-odd_cover-2-man.png,
314,Cover 4 Drop,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-odd_cover-4-drop.png,
314,3 Buzz Sting Press,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-odd_3-buzz-sting-press.png,
314,Tampa Sim Pressure,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-odd_tampa-sim-pressure.png,
314,Tampa 2,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-odd_tampa-2.png,
314,Nickel 2 Trap,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-odd_nickel-2-trap.png,
315,Overload 3 Seam Show 2,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-will_overload-3-seam-show-2.png,
315,Cover 9 Show 2,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-will_cover-9-show-2.png,
315,Cover 3 Sky,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-will_cover-3-sky.png,
315,Cover 3 Hard Flat,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-will_cover-3-hard-flat.png,
315,Tampa 2,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-will_tampa-2.png,
315,Dbl Safety Blitz,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-will_dbl-safety-blitz.png,
315,Double Double,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-will_double-double.png,
315,Silver Shoot Pinch,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-will_silver-shoot-pinch.png,
315,Cover 1 Robber,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-will_cover-1-robber.png,
315,Cover 1 Lb Spy,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-will_cover-1-lb-spy.png,
315,Cover 4 Palms,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-will_cover-4-palms.png,
315,Cover 6 Willie,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-will_cover-6-willie.png,
315,Cover 6,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-will_cover-6.png,
315,Over Storm Brave,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-will_over-storm-brave.png,
315,Cover 2 Man,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/nickel_3-3-will_cover-2-man.png,
316,Cover 6,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_3-high-odd_cover-6.png,
316,Slant Blitz 3,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_3-high-odd_slant-blitz-3.png,
316,Hot Blitz 3,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_3-high-odd_hot-blitz-3.png,
316,Saw Blitz 3,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_3-high-odd_saw-blitz-3.png,
316,Tampa 2 Drop,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_3-high-odd_tampa-2-drop.png,
316,Cover 6 Willie,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_3-high-odd_cover-6-willie.png,
316,Cover 4 Palms,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_3-high-odd_cover-4-palms.png,
316,3 Double Sky,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_3-high-odd_3-double-sky.png,
316,Cover 4 Quarters,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_3-high-odd_cover-4-quarters.png,
316,Man 3 Deep,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_3-high-odd_man-3-deep.png,
316,Saw Blitz 1,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_3-high-odd_saw-blitz-1.png,
316,2 Invert Drop,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_3-high-odd_2-invert-drop.png,
316,3 Double Cloud,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_3-high-odd_3-double-cloud.png,
316,Slant Blitz 2,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_3-high-odd_slant-blitz-2.png,
317,Mike Will 3,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_stack_mike-will-3.png,
317,Cover 3 Match,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_stack_cover-3-match.png,
317,Mike Sam 3,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_stack_mike-sam-3.png,
317,Saw Blitz 3,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_stack_saw-blitz-3.png,
317,Cover 3,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_stack_cover-3.png,
317,Mike Will 2,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_stack_mike-will-2.png,
317,Tampa Sime Pressure,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_stack_tampa-sime-pressure.png,
317,Will Sam 3,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_stack_will-sam-3.png,
317,Saw Blitz 1,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_stack_saw-blitz-1.png,
317,Lb Blitz 0,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_stack_lb-blitz-0.png,
317,Mid Blitz 1,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_stack_mid-blitz-1.png,
317,Edge Blitz 0,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_stack_edge-blitz-0.png,
317,Ss Hot Blitz 3,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_stack_ss-hot-blitz-3.png,
317,Cover 3 Drop,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/3-3-5_stack_cover-3-drop.png,
318,Cover 4 Quarters,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dime_rush_cover-4-quarters.png,
318,Tampa 2,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dime_rush_tampa-2.png,
318,Cover 2 Hard Flat,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dime_rush_cover-2-hard-flat.png,
318,Cover 1 Robber Press,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dime_rush_cover-1-robber-press.png,
318,Dime Blitz 2,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dime_rush_dime-blitz-2.png,
318,Fox Fire Zone Press,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dime_rush_fox-fire-zone-press.png,
318,Cover 1 Contain Spy,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dime_rush_cover-1-contain-spy.png,
318,Cover 2 Man,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dime_rush_cover-2-man.png,
318,Fs Middle Blitz 3,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dime_rush_fs-middle-blitz-3.png,
318,Db Blitz,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dime_rush_db-blitz.png,
318,Cover 3 Cloud,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dime_rush_cover-3-cloud.png,
318,Cover 3 Buzz Match,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dime_rush_cover-3-buzz-match.png,
318,Cover 4 Palms,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dime_rush_cover-4-palms.png,
318,Ss Overload 3,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dime_rush_ss-overload-3.png,
318,Cover 6,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dime_rush_cover-6.png,
319,1 Double Wr1,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_3-2_1-double-wr1.png,
319,Cover 3 Lock,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_3-2_cover-3-lock.png,
319,Cover 4 Drop Contain,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_3-2_cover-4-drop-contain.png,
319,Edge Blitz 1,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_3-2_edge-blitz-1.png,
319,Double Bracket,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_3-2_double-bracket.png,
319,Cover 6,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_3-2_cover-6.png,
319,Cover 1 Robber Press,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_3-2_cover-1-robber-press.png,
319,Strg Corner 2 Fire,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_3-2_strg-corner-2-fire.png,
319,Dbl Safety Go,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_3-2_dbl-safety-go.png,
319,Str Eagle Slant 3,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_3-2_str-eagle-slant-3.png,
319,Cover 4 Palms,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_3-2_cover-4-palms.png,
319,Cover 6 Willie,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_3-2_cover-6-willie.png,
319,Cover 3 Buzz Spy,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_3-2_cover-3-buzz-spy.png,
319,Fs Zone Blitz,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_3-2_fs-zone-blitz.png,
319,Cover 3 Cloud Show 2,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_3-2_cover-3-cloud-show-2.png,
320,Cover 3 Sky,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_sugar-3-2_cover-3-sky.png,
320,Overload 3 Seam,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_sugar-3-2_overload-3-seam.png,
320,Db Fire 2,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_sugar-3-2_db-fire-2.png,
320,Cover 1 Robber Press,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_sugar-3-2_cover-1-robber-press.png,
320,Cover 4 Drop,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_sugar-3-2_cover-4-drop.png,
320,Tampa 2,Defense,https://collegefootball.gg/wp-content/plugins/playbook/playbook_images_ncaa-25/dollar_sugar-3-2_tampa-2.png,
